time,latitude,longitude,pm10,month,year
2020-01-01,-6.8500000000000005,106.39999999999998,53.56964382012017,1,2020
2020-01-01,-6.8500000000000005,106.44999999999996,55.17797828424793,1,2020
2020-01-01,-6.8500000000000005,106.49999999999996,56.78631274837569,1,2020
2020-01-01,-6.8500000000000005,106.54999999999995,58.39464721250346,1,2020
2020-01-01,-6.8500000000000005,106.59999999999997,60.00298167663122,1,2020
2020-01-01,-6.8500000000000005,106.64999999999996,61.61131614075899,1,2020
2020-01-01,-6.8500000000000005,106.69999999999996,63.21965060488675,1,2020
2020-01-01,-6.8500000000000005,106.74999999999996,64.82798506901452,1,2020
2020-01-01,-6.8500000000000005,106.79999999999995,65.24381439258265,1,2020
2020-01-01,-6.8500000000000005,106.84999999999997,65.65964371614976,1,2020
2020-01-01,-6.8500000000000005,106.89999999999996,66.07547303971687,1,2020
2020-01-01,-6.8500000000000005,106.94999999999996,66.49130236328396,1,2020
2020-01-01,-6.8500000000000005,106.99999999999994,66.90713168685107,1,2020
2020-01-01,-6.8500000000000005,107.04999999999994,67.3229610104182,1,2020
2020-01-01,-6.8500000000000005,107.09999999999994,67.7387903339853,1,2020
2020-01-01,-6.8500000000000005,107.14999999999992,68.15461965755242,1,2020
2020-01-01,-6.8500000000000005,107.19999999999992,68.57044898111953,1,2020
2020-01-01,-6.8500000000000005,107.24999999999991,68.98627830468662,1,2020
2020-01-01,-6.8500000000000005,107.29999999999993,69.40210762825375,1,2020
2020-01-01,-6.8500000000000005,107.34999999999992,69.81793695182085,1,2020
2020-01-01,-6.8500000000000005,107.39999999999992,70.23376627538796,1,2020
2020-01-01,-6.8500000000000005,107.44999999999992,70.64959559895507,1,2020
2020-01-01,-6.800000000000001,106.0,41.00395400996603,1,2020
2020-01-01,-6.800000000000001,106.05,42.566192692087554,1,2020
2020-01-01,-6.800000000000001,106.1,44.12843137420908,1,2020
2020-01-01,-6.800000000000001,106.15,45.6906700563306,1,2020
2020-01-01,-6.800000000000001,106.2,47.25290873845213,1,2020
2020-01-01,-6.800000000000001,106.25,48.81514742057365,1,2020
2020-01-01,-6.800000000000001,106.29999999999998,50.377386102695176,1,2020
2020-01-01,-6.800000000000001,106.34999999999998,51.93962478481669,1,2020
2020-01-01,-6.800000000000001,106.39999999999998,53.50186346693823,1,2020
2020-01-01,-6.800000000000001,106.44999999999996,55.06410214905975,1,2020
2020-01-01,-6.800000000000001,106.49999999999996,56.62634083118128,1,2020
2020-01-01,-6.800000000000001,106.54999999999995,58.1885795133028,1,2020
2020-01-01,-6.800000000000001,106.59999999999997,59.75081819542432,1,2020
2020-01-01,-6.800000000000001,106.64999999999996,61.31305687754585,1,2020
2020-01-01,-6.800000000000001,106.69999999999996,62.87529555966737,1,2020
2020-01-01,-6.800000000000001,106.74999999999996,64.4375342417889,1,2020
2020-01-01,-6.800000000000001,106.79999999999995,64.81518051752236,1,2020
2020-01-01,-6.800000000000001,106.84999999999997,65.19282679325484,1,2020
2020-01-01,-6.800000000000001,106.89999999999996,65.5704730689873,1,2020
2020-01-01,-6.800000000000001,106.94999999999996,65.94811934471974,1,2020
2020-01-01,-6.800000000000001,106.99999999999994,66.32576562045222,1,2020
2020-01-01,-6.800000000000001,107.04999999999994,66.70341189618468,1,2020
2020-01-01,-6.800000000000001,107.09999999999994,67.08105817191715,1,2020
2020-01-01,-6.800000000000001,107.14999999999992,67.4587044476496,1,2020
2020-01-01,-6.800000000000001,107.19999999999992,67.83635072338207,1,2020
2020-01-01,-6.800000000000001,107.24999999999991,68.21399699911453,1,2020
2020-01-01,-6.800000000000001,107.29999999999993,68.591643274847,1,2020
2020-01-01,-6.800000000000001,107.34999999999992,68.96928955057945,1,2020
2020-01-01,-6.800000000000001,107.39999999999992,69.34693582631192,1,2020
2020-01-01,-6.800000000000001,107.44999999999992,69.72458210204438,1,2020
2020-01-01,-6.750000000000001,106.0,41.30493991283401,1,2020
2020-01-01,-6.750000000000001,106.05,42.82108281294929,1,2020
2020-01-01,-6.750000000000001,106.1,44.337225713064576,1,2020
2020-01-01,-6.750000000000001,106.15,45.85336861317986,1,2020
2020-01-01,-6.750000000000001,106.2,47.36951151329514,1,2020
2020-01-01,-6.750000000000001,106.25,48.88565441341043,1,2020
2020-01-01,-6.750000000000001,106.29999999999998,50.40179731352571,1,2020
2020-01-01,-6.750000000000001,106.34999999999998,51.917940213641,1,2020
2020-01-01,-6.750000000000001,106.39999999999998,53.43408311375629,1,2020
2020-01-01,-6.750000000000001,106.44999999999996,54.95022601387157,1,2020
2020-01-01,-6.750000000000001,106.49999999999996,56.466368913986855,1,2020
2020-01-01,-6.750000000000001,106.54999999999995,57.98251181410214,1,2020
2020-01-01,-6.750000000000001,106.59999999999997,59.49865471421742,1,2020
2020-01-01,-6.750000000000001,106.64999999999996,61.01479761433271,1,2020
2020-01-01,-6.750000000000001,106.69999999999996,62.53094051444799,1,2020
2020-01-01,-6.750000000000001,106.74999999999996,64.04708341456328,1,2020
2020-01-01,-6.750000000000001,106.79999999999995,64.3865466424621,1,2020
2020-01-01,-6.750000000000001,106.84999999999997,64.7260098703599,1,2020
2020-01-01,-6.750000000000001,106.89999999999996,65.06547309825771,1,2020
2020-01-01,-6.750000000000001,106.94999999999996,65.40493632615554,1,2020
2020-01-01,-6.750000000000001,106.99999999999994,65.74439955405335,1,2020
2020-01-01,-6.750000000000001,107.04999999999994,66.08386278195115,1,2020
2020-01-01,-6.750000000000001,107.09999999999994,66.42332600984898,1,2020
2020-01-01,-6.750000000000001,107.14999999999992,66.76278923774679,1,2020
2020-01-01,-6.750000000000001,107.19999999999992,67.1022524656446,1,2020
2020-01-01,-6.750000000000001,107.24999999999991,67.4417156935424,1,2020
2020-01-01,-6.750000000000001,107.29999999999993,67.78117892144023,1,2020
2020-01-01,-6.750000000000001,107.34999999999992,68.12064214933804,1,2020
2020-01-01,-6.750000000000001,107.39999999999992,68.46010537723585,1,2020
2020-01-01,-6.750000000000001,107.44999999999992,68.79956860513367,1,2020
2020-01-01,-6.700000000000001,106.0,41.60592581570199,1,2020
2020-01-01,-6.700000000000001,106.05,43.07597293381103,1,2020
2020-01-01,-6.700000000000001,106.1,44.54602005192008,1,2020
2020-01-01,-6.700000000000001,106.15,46.01606717002912,1,2020
2020-01-01,-6.700000000000001,106.2,47.48611428813816,1,2020
2020-01-01,-6.700000000000001,106.25,48.956161406247205,1,2020
2020-01-01,-6.700000000000001,106.29999999999998,50.42620852435625,1,2020
2020-01-01,-6.700000000000001,106.34999999999998,51.89625564246529,1,2020
2020-01-01,-6.700000000000001,106.39999999999998,53.366302760574335,1,2020
2020-01-01,-6.700000000000001,106.44999999999996,54.83634987868338,1,2020
2020-01-01,-6.700000000000001,106.49999999999996,56.30639699679242,1,2020
2020-01-01,-6.700000000000001,106.54999999999995,57.776444114901466,1,2020
2020-01-01,-6.700000000000001,106.59999999999997,59.24649123301051,1,2020
2020-01-01,-6.700000000000001,106.64999999999996,60.71653835111955,1,2020
2020-01-01,-6.700000000000001,106.69999999999996,62.1865854692286,1,2020
2020-01-01,-6.700000000000001,106.74999999999996,63.65663258733763,1,2020
2020-01-01,-6.700000000000001,106.79999999999995,63.9579127674018,1,2020
2020-01-01,-6.700000000000001,106.84999999999997,64.25919294746497,1,2020
2020-01-01,-6.700000000000001,106.89999999999996,64.56047312752814,1,2020
2020-01-01,-6.700000000000001,106.94999999999996,64.8617533075913,1,2020
2020-01-01,-6.700000000000001,106.99999999999994,65.16303348765447,1,2020
2020-01-01,-6.700000000000001,107.04999999999994,65.46431366771765,1,2020
2020-01-01,-6.700000000000001,107.09999999999994,65.7655938477808,1,2020
2020-01-01,-6.700000000000001,107.14999999999992,66.06687402784397,1,2020
2020-01-01,-6.700000000000001,107.19999999999992,66.36815420790714,1,2020
2020-01-01,-6.700000000000001,107.24999999999991,66.66943438797031,1,2020
2020-01-01,-6.700000000000001,107.29999999999993,66.97071456803347,1,2020
2020-01-01,-6.700000000000001,107.34999999999992,67.27199474809665,1,2020
2020-01-01,-6.700000000000001,107.39999999999992,67.5732749281598,1,2020
2020-01-01,-6.700000000000001,107.44999999999992,67.87455510822298,1,2020
2020-01-01,-6.650000000000001,106.0,41.906911718569965,1,2020
2020-01-01,-6.650000000000001,106.05,43.330863054672776,1,2020
2020-01-01,-6.650000000000001,106.1,44.75481439077557,1,2020
2020-01-01,-6.650000000000001,106.15,46.178765726878375,1,2020
2020-01-01,-6.650000000000001,106.2,47.60271706298118,1,2020
2020-01-01,-6.650000000000001,106.25,49.02666839908399,1,2020
2020-01-01,-6.650000000000001,106.29999999999998,50.450619735186784,1,2020
2020-01-01,-6.650000000000001,106.34999999999998,51.87457107128959,1,2020
2020-01-01,-6.650000000000001,106.39999999999998,53.29852240739239,1,2020
2020-01-01,-6.650000000000001,106.44999999999996,54.7224737434952,1,2020
2020-01-01,-6.650000000000001,106.49999999999996,56.146425079598,1,2020
2020-01-01,-6.650000000000001,106.54999999999995,57.5703764157008,1,2020
2020-01-01,-6.650000000000001,106.59999999999997,58.99432775180361,1,2020
2020-01-01,-6.650000000000001,106.64999999999996,60.41827908790641,1,2020
2020-01-01,-6.650000000000001,106.69999999999996,61.842230424009216,1,2020
2020-01-01,-6.650000000000001,106.74999999999996,63.26618176011201,1,2020
2020-01-01,-6.650000000000001,106.79999999999995,63.52927889234152,1,2020
2020-01-01,-6.650000000000001,106.84999999999997,63.79237602457005,1,2020
2020-01-01,-6.650000000000001,106.89999999999996,64.05547315679857,1,2020
2020-01-01,-6.650000000000001,106.94999999999996,64.31857028902708,1,2020
2020-01-01,-6.650000000000001,106.99999999999994,64.5816674212556,1,2020
2020-01-01,-6.650000000000001,107.04999999999994,64.84476455348413,1,2020
2020-01-01,-6.650000000000001,107.09999999999994,65.10786168571263,1,2020
2020-01-01,-6.650000000000001,107.14999999999992,65.37095881794117,1,2020
2020-01-01,-6.650000000000001,107.19999999999992,65.63405595016968,1,2020
2020-01-01,-6.650000000000001,107.24999999999991,65.89715308239819,1,2020
2020-01-01,-6.650000000000001,107.29999999999993,66.16025021462673,1,2020
2020-01-01,-6.650000000000001,107.34999999999992,66.42334734685524,1,2020
2020-01-01,-6.650000000000001,107.39999999999992,66.68644447908376,1,2020
2020-01-01,-6.650000000000001,107.44999999999992,66.94954161131228,1,2020
2020-01-01,-6.600000000000001,106.0,42.20789762143794,1,2020
2020-01-01,-6.600000000000001,106.05,43.585753175534514,1,2020
2020-01-01,-6.600000000000001,106.1,44.96360872963107,1,2020
2020-01-01,-6.600000000000001,106.15,46.34146428372764,1,2020
2020-01-01,-6.600000000000001,106.2,47.7193198378242,1,2020
2020-01-01,-6.600000000000001,106.25,49.09717539192076,1,2020
2020-01-01,-6.600000000000001,106.29999999999998,50.47503094601733,1,2020
2020-01-01,-6.600000000000001,106.34999999999998,51.85288650011389,1,2020
2020-01-01,-6.600000000000001,106.39999999999998,53.23074205421045,1,2020
2020-01-01,-6.600000000000001,106.44999999999996,54.608597608307015,1,2020
2020-01-01,-6.600000000000001,106.49999999999996,55.98645316240359,1,2020
2020-01-01,-6.600000000000001,106.54999999999995,57.36430871650014,1,2020
2020-01-01,-6.600000000000001,106.59999999999997,58.7421642705967,1,2020
2020-01-01,-6.600000000000001,106.64999999999996,60.12001982469327,1,2020
2020-01-01,-6.600000000000001,106.69999999999996,61.49787537878984,1,2020
2020-01-01,-6.600000000000001,106.74999999999996,62.87573093288639,1,2020
2020-01-01,-6.600000000000001,106.79999999999995,63.100645017281245,1,2020
2020-01-01,-6.600000000000001,106.84999999999997,63.32555910167512,1,2020
2020-01-01,-6.600000000000001,106.89999999999996,63.55047318606899,1,2020
2020-01-01,-6.600000000000001,106.94999999999996,63.77538727046287,1,2020
2020-01-01,-6.600000000000001,106.99999999999994,64.00030135485673,1,2020
2020-01-01,-6.600000000000001,107.04999999999994,64.2252154392506,1,2020
2020-01-01,-6.600000000000001,107.09999999999994,64.45012952364448,1,2020
2020-01-01,-6.600000000000001,107.14999999999992,64.67504360803835,1,2020
2020-01-01,-6.600000000000001,107.19999999999992,64.89995769243222,1,2020
2020-01-01,-6.600000000000001,107.24999999999991,65.1248717768261,1,2020
2020-01-01,-6.600000000000001,107.29999999999993,65.34978586121996,1,2020
2020-01-01,-6.600000000000001,107.34999999999992,65.57469994561383,1,2020
2020-01-01,-6.600000000000001,107.39999999999992,65.7996140300077,1,2020
2020-01-01,-6.600000000000001,107.44999999999992,66.02452811440158,1,2020
2020-01-01,-6.550000000000002,106.0,42.50888352430592,1,2020
2020-01-01,-6.550000000000002,106.05,43.84064329639624,1,2020
2020-01-01,-6.550000000000002,106.1,45.17240306848657,1,2020
2020-01-01,-6.550000000000002,106.15,46.50416284057689,1,2020
2020-01-01,-6.550000000000002,106.2,47.83592261266722,1,2020
2020-01-01,-6.550000000000002,106.25,49.16768238475754,1,2020
2020-01-01,-6.550000000000002,106.29999999999998,50.49944215684787,1,2020
2020-01-01,-6.550000000000002,106.34999999999998,51.831201928938185,1,2020
2020-01-01,-6.550000000000002,106.39999999999998,53.16296170102851,1,2020
2020-01-01,-6.550000000000002,106.44999999999996,54.49472147311884,1,2020
2020-01-01,-6.550000000000002,106.49999999999996,55.82648124520915,1,2020
2020-01-01,-6.550000000000002,106.54999999999995,57.15824101729948,1,2020
2020-01-01,-6.550000000000002,106.59999999999997,58.4900007893898,1,2020
2020-01-01,-6.550000000000002,106.64999999999996,59.82176056148013,1,2020
2020-01-01,-6.550000000000002,106.69999999999996,61.153520333570455,1,2020
2020-01-01,-6.550000000000002,106.74999999999996,62.48528010566077,1,2020
2020-01-01,-6.550000000000002,106.79999999999995,62.67201114222098,1,2020
2020-01-01,-6.550000000000002,106.84999999999997,62.8587421787802,1,2020
2020-01-01,-6.550000000000002,106.89999999999996,63.04547321533943,1,2020
2020-01-01,-6.550000000000002,106.94999999999996,63.23220425189864,1,2020
2020-01-01,-6.550000000000002,106.99999999999994,63.418935288457874,1,2020
2020-01-01,-6.550000000000002,107.04999999999994,63.60566632501709,1,2020
2020-01-01,-6.550000000000002,107.09999999999994,63.79239736157632,1,2020
2020-01-01,-6.550000000000002,107.14999999999992,63.979128398135536,1,2020
2020-01-01,-6.550000000000002,107.19999999999992,64.16585943469477,1,2020
2020-01-01,-6.550000000000002,107.24999999999991,64.35259047125398,1,2020
2020-01-01,-6.550000000000002,107.29999999999993,64.53932150781321,1,2020
2020-01-01,-6.550000000000002,107.34999999999992,64.72605254437242,1,2020
2020-01-01,-6.550000000000002,107.39999999999992,64.91278358093166,1,2020
2020-01-01,-6.550000000000002,107.44999999999992,65.09951461749087,1,2020
2020-01-01,-6.500000000000002,106.0,42.80986942717389,1,2020
2020-01-01,-6.500000000000002,106.05,44.095533417257975,1,2020
2020-01-01,-6.500000000000002,106.1,45.381197407342064,1,2020
2020-01-01,-6.500000000000002,106.15,46.66686139742615,1,2020
2020-01-01,-6.500000000000002,106.2,47.95252538751023,1,2020
2020-01-01,-6.500000000000002,106.25,49.23818937759432,1,2020
2020-01-01,-6.500000000000002,106.29999999999998,50.5238533676784,1,2020
2020-01-01,-6.500000000000002,106.34999999999998,51.80951735776248,1,2020
2020-01-01,-6.500000000000002,106.39999999999998,53.09518134784657,1,2020
2020-01-01,-6.500000000000002,106.44999999999996,54.38084533793064,1,2020
2020-01-01,-6.500000000000002,106.49999999999996,55.66650932801474,1,2020
2020-01-01,-6.500000000000002,106.54999999999995,56.952173318098815,1,2020
2020-01-01,-6.500000000000002,106.59999999999997,58.2378373081829,1,2020
2020-01-01,-6.500000000000002,106.64999999999996,59.523501298266986,1,2020
2020-01-01,-6.500000000000002,106.69999999999996,60.80916528835108,1,2020
2020-01-01,-6.500000000000002,106.74999999999996,62.09482927843515,1,2020
2020-01-01,-6.500000000000002,106.79999999999995,62.2433772671607,1,2020
2020-01-01,-6.500000000000002,106.84999999999997,62.39192525588528,1,2020
2020-01-01,-6.500000000000002,106.89999999999996,62.54047324460985,1,2020
2020-01-01,-6.500000000000002,106.94999999999996,62.68902123333442,1,2020
2020-01-01,-6.500000000000002,106.99999999999994,62.837569222059,1,2020
2020-01-01,-6.500000000000002,107.04999999999994,62.986117210783576,1,2020
2020-01-01,-6.500000000000002,107.09999999999994,63.13466519950816,1,2020
2020-01-01,-6.500000000000002,107.14999999999992,63.283213188232736,1,2020
2020-01-01,-6.500000000000002,107.19999999999992,63.43176117695731,1,2020
2020-01-01,-6.500000000000002,107.24999999999991,63.58030916568188,1,2020
2020-01-01,-6.500000000000002,107.29999999999993,63.728857154406455,1,2020
2020-01-01,-6.500000000000002,107.34999999999992,63.87740514313103,1,2020
2020-01-01,-6.500000000000002,107.39999999999992,64.02595313185562,1,2020
2020-01-01,-6.500000000000002,107.44999999999992,64.17450112058019,1,2020
2020-01-01,-6.450000000000002,106.0,43.11085533004187,1,2020
2020-01-01,-6.450000000000002,106.05,44.35042353811971,1,2020
2020-01-01,-6.450000000000002,106.1,45.58999174619756,1,2020
2020-01-01,-6.450000000000002,106.15,46.8295599542754,1,2020
2020-01-01,-6.450000000000002,106.2,48.069128162353245,1,2020
2020-01-01,-6.450000000000002,106.25,49.30869637043109,1,2020
2020-01-01,-6.450000000000002,106.29999999999998,50.548264578508935,1,2020
2020-01-01,-6.450000000000002,106.34999999999998,51.78783278658678,1,2020
2020-01-01,-6.450000000000002,106.39999999999998,53.02740099466462,1,2020
2020-01-01,-6.450000000000002,106.44999999999996,54.26696920274247,1,2020
2020-01-01,-6.450000000000002,106.49999999999996,55.50653741082032,1,2020
2020-01-01,-6.450000000000002,106.54999999999995,56.74610561889816,1,2020
2020-01-01,-6.450000000000002,106.59999999999997,57.985673826976,1,2020
2020-01-01,-6.450000000000002,106.64999999999996,59.225242035053846,1,2020
2020-01-01,-6.450000000000002,106.69999999999996,60.46481024313168,1,2020
2020-01-01,-6.450000000000002,106.74999999999996,61.70437845120953,1,2020
2020-01-01,-6.450000000000002,106.79999999999995,61.814743392100425,1,2020
2020-01-01,-6.450000000000002,106.84999999999997,61.92510833299035,1,2020
2020-01-01,-6.450000000000002,106.89999999999996,62.03547327388028,1,2020
2020-01-01,-6.450000000000002,106.94999999999996,62.14583821477021,1,2020
2020-01-01,-6.450000000000002,106.99999999999994,62.25620315566014,1,2020
2020-01-01,-6.450000000000002,107.04999999999994,62.36656809655005,1,2020
2020-01-01,-6.450000000000002,107.09999999999994,62.476933037439984,1,2020
2020-01-01,-6.450000000000002,107.14999999999992,62.58729797832992,1,2020
2020-01-01,-6.450000000000002,107.19999999999992,62.69766291921984,1,2020
2020-01-01,-6.450000000000002,107.24999999999991,62.80802786010977,1,2020
2020-01-01,-6.450000000000002,107.29999999999993,62.9183928009997,1,2020
2020-01-01,-6.450000000000002,107.34999999999992,63.02875774188963,1,2020
2020-01-01,-6.450000000000002,107.39999999999992,63.13912268277954,1,2020
2020-01-01,-6.450000000000002,107.44999999999992,63.24948762366948,1,2020
2020-01-01,-6.400000000000002,106.0,43.41184123290985,1,2020
2020-01-01,-6.400000000000002,106.05,44.60531365898145,1,2020
2020-01-01,-6.400000000000002,106.1,45.79878608505306,1,2020
2020-01-01,-6.400000000000002,106.15,46.99225851112467,1,2020
2020-01-01,-6.400000000000002,106.2,48.18573093719627,1,2020
2020-01-01,-6.400000000000002,106.25,49.37920336326787,1,2020
2020-01-01,-6.400000000000002,106.29999999999998,50.57267578933947,1,2020
2020-01-01,-6.400000000000002,106.34999999999998,51.76614821541108,1,2020
2020-01-01,-6.400000000000002,106.39999999999998,52.95962064148269,1,2020
2020-01-01,-6.400000000000002,106.44999999999996,54.15309306755429,1,2020
2020-01-01,-6.400000000000002,106.49999999999996,55.34656549362589,1,2020
2020-01-01,-6.400000000000002,106.54999999999995,56.5400379196975,1,2020
2020-01-01,-6.400000000000002,106.59999999999997,57.73351034576911,1,2020
2020-01-01,-6.400000000000002,106.64999999999996,58.92698277184071,1,2020
2020-01-01,-6.400000000000002,106.69999999999996,60.12045519791232,1,2020
2020-01-01,-6.400000000000002,106.74999999999996,61.31392762398391,1,2020
2020-01-01,-6.400000000000002,106.79999999999995,61.38610951704015,1,2020
2020-01-01,-6.400000000000002,106.84999999999997,61.45829141009543,1,2020
2020-01-01,-6.400000000000002,106.89999999999996,61.5304733031507,1,2020
2020-01-01,-6.400000000000002,106.94999999999996,61.60265519620599,1,2020
2020-01-01,-6.400000000000002,106.99999999999994,61.67483708926127,1,2020
2020-01-01,-6.400000000000002,107.04999999999994,61.74701898231654,1,2020
2020-01-01,-6.400000000000002,107.09999999999994,61.81920087537183,1,2020
2020-01-01,-6.400000000000002,107.14999999999992,61.8913827684271,1,2020
2020-01-01,-6.400000000000002,107.19999999999992,61.9635646614824,1,2020
2020-01-01,-6.400000000000002,107.24999999999991,62.03574655453767,1,2020
2020-01-01,-6.400000000000002,107.29999999999993,62.10792844759294,1,2020
2020-01-01,-6.400000000000002,107.34999999999992,62.18011034064823,1,2020
2020-01-01,-6.400000000000002,107.39999999999992,62.25229223370351,1,2020
2020-01-01,-6.400000000000002,107.44999999999992,62.32447412675878,1,2020
2020-01-01,-6.350000000000002,106.0,43.71282713577783,1,2020
2020-01-01,-6.350000000000002,106.05,44.86020377984319,1,2020
2020-01-01,-6.350000000000002,106.1,46.00758042390856,1,2020
2020-01-01,-6.350000000000002,106.15,47.154957067973925,1,2020
