time,latitude,longitude,pm2p5,month,year
2020-01-01,-6.8500000000000005,106.39999999999998,37.542668542833205,1,2020
2020-01-01,-6.8500000000000005,106.44999999999996,38.675903630824266,1,2020
2020-01-01,-6.8500000000000005,106.49999999999996,39.809138718815326,1,2020
2020-01-01,-6.8500000000000005,106.54999999999995,40.94237380680639,1,2020
2020-01-01,-6.8500000000000005,106.59999999999997,42.075608894797455,1,2020
2020-01-01,-6.8500000000000005,106.64999999999996,43.20884398278852,1,2020
2020-01-01,-6.8500000000000005,106.69999999999996,44.34207907077957,1,2020
2020-01-01,-6.8500000000000005,106.74999999999996,45.47531415877063,1,2020
2020-01-01,-6.8500000000000005,106.79999999999995,45.77001175990813,1,2020
2020-01-01,-6.8500000000000005,106.84999999999997,46.064709361044905,1,2020
2020-01-01,-6.8500000000000005,106.89999999999996,46.359406962181694,1,2020
2020-01-01,-6.8500000000000005,106.94999999999996,46.65410456331848,1,2020
2020-01-01,-6.8500000000000005,106.99999999999994,46.94880216445526,1,2020
2020-01-01,-6.8500000000000005,107.04999999999994,47.24349976559204,1,2020
2020-01-01,-6.8500000000000005,107.09999999999994,47.53819736672882,1,2020
2020-01-01,-6.8500000000000005,107.14999999999992,47.832894967865606,1,2020
2020-01-01,-6.8500000000000005,107.19999999999992,48.12759256900239,1,2020
2020-01-01,-6.8500000000000005,107.24999999999991,48.42229017013917,1,2020
2020-01-01,-6.8500000000000005,107.29999999999993,48.71698777127595,1,2020
2020-01-01,-6.8500000000000005,107.34999999999992,49.011685372412735,1,2020
2020-01-01,-6.8500000000000005,107.39999999999992,49.306382973549525,1,2020
2020-01-01,-6.8500000000000005,107.44999999999992,49.6010805746863,1,2020
2020-01-01,-6.800000000000001,106.0,28.68287625190646,1,2020
2020-01-01,-6.800000000000001,106.05,29.783258591227888,1,2020
2020-01-01,-6.800000000000001,106.1,30.88364093054932,1,2020
2020-01-01,-6.800000000000001,106.15,31.98402326987074,1,2020
2020-01-01,-6.800000000000001,106.2,33.084405609192174,1,2020
2020-01-01,-6.800000000000001,106.25,34.184787948513595,1,2020
2020-01-01,-6.800000000000001,106.29999999999998,35.28517028783503,1,2020
2020-01-01,-6.800000000000001,106.34999999999998,36.38555262715645,1,2020
2020-01-01,-6.800000000000001,106.39999999999998,37.48593496647788,1,2020
2020-01-01,-6.800000000000001,106.44999999999996,38.586317305799305,1,2020
2020-01-01,-6.800000000000001,106.49999999999996,39.68669964512073,1,2020
2020-01-01,-6.800000000000001,106.54999999999995,40.78708198444216,1,2020
2020-01-01,-6.800000000000001,106.59999999999997,41.88746432376359,1,2020
2020-01-01,-6.800000000000001,106.64999999999996,42.98784666308501,1,2020
2020-01-01,-6.800000000000001,106.69999999999996,44.08822900240644,1,2020
2020-01-01,-6.800000000000001,106.74999999999996,45.18861134172787,1,2020
2020-01-01,-6.800000000000001,106.79999999999995,45.45633879378836,1,2020
2020-01-01,-6.800000000000001,106.84999999999997,45.72406624584813,1,2020
2020-01-01,-6.800000000000001,106.89999999999996,45.99179369790791,1,2020
2020-01-01,-6.800000000000001,106.94999999999996,46.25952114996769,1,2020
2020-01-01,-6.800000000000001,106.99999999999994,46.52724860202746,1,2020
2020-01-01,-6.800000000000001,107.04999999999994,46.79497605408724,1,2020
2020-01-01,-6.800000000000001,107.09999999999994,47.062703506147024,1,2020
2020-01-01,-6.800000000000001,107.14999999999992,47.3304309582068,1,2020
2020-01-01,-6.800000000000001,107.19999999999992,47.59815841026658,1,2020
2020-01-01,-6.800000000000001,107.24999999999991,47.86588586232636,1,2020
2020-01-01,-6.800000000000001,107.29999999999993,48.13361331438613,1,2020
2020-01-01,-6.800000000000001,107.34999999999992,48.40134076644591,1,2020
2020-01-01,-6.800000000000001,107.39999999999992,48.669068218505686,1,2020
2020-01-01,-6.800000000000001,107.44999999999992,48.936795670565466,1,2020
2020-01-01,-6.750000000000001,106.0,28.8889646649082,1,2020
2020-01-01,-6.750000000000001,106.05,29.956494255559992,1,2020
2020-01-01,-6.750000000000001,106.1,31.024023846211787,1,2020
2020-01-01,-6.750000000000001,106.15,32.09155343686358,1,2020
2020-01-01,-6.750000000000001,106.2,33.15908302751537,1,2020
2020-01-01,-6.750000000000001,106.25,34.22661261816717,1,2020
2020-01-01,-6.750000000000001,106.29999999999998,35.294142208818954,1,2020
2020-01-01,-6.750000000000001,106.34999999999998,36.36167179947076,1,2020
2020-01-01,-6.750000000000001,106.39999999999998,37.42920139012255,1,2020
2020-01-01,-6.750000000000001,106.44999999999996,38.496730980774345,1,2020
2020-01-01,-6.750000000000001,106.49999999999996,39.56426057142613,1,2020
2020-01-01,-6.750000000000001,106.54999999999995,40.63179016207793,1,2020
2020-01-01,-6.750000000000001,106.59999999999997,41.69931975272972,1,2020
2020-01-01,-6.750000000000001,106.64999999999996,42.76684934338152,1,2020
2020-01-01,-6.750000000000001,106.69999999999996,43.8343789340333,1,2020
2020-01-01,-6.750000000000001,106.74999999999996,44.90190852468511,1,2020
2020-01-01,-6.750000000000001,106.79999999999995,45.14266582766858,1,2020
2020-01-01,-6.750000000000001,106.84999999999997,45.38342313065135,1,2020
2020-01-01,-6.750000000000001,106.89999999999996,45.62418043363412,1,2020
2020-01-01,-6.750000000000001,106.94999999999996,45.8649377366169,1,2020
2020-01-01,-6.750000000000001,106.99999999999994,46.10569503959968,1,2020
2020-01-01,-6.750000000000001,107.04999999999994,46.346452342582445,1,2020
2020-01-01,-6.750000000000001,107.09999999999994,46.58720964556522,1,2020
2020-01-01,-6.750000000000001,107.14999999999992,46.82796694854799,1,2020
2020-01-01,-6.750000000000001,107.19999999999992,47.06872425153076,1,2020
2020-01-01,-6.750000000000001,107.24999999999991,47.30948155451353,1,2020
2020-01-01,-6.750000000000001,107.29999999999993,47.55023885749631,1,2020
2020-01-01,-6.750000000000001,107.34999999999992,47.79099616047908,1,2020
2020-01-01,-6.750000000000001,107.39999999999992,48.031753463461854,1,2020
2020-01-01,-6.750000000000001,107.44999999999992,48.27251076644463,1,2020
2020-01-01,-6.700000000000001,106.0,29.09505307790993,1,2020
2020-01-01,-6.700000000000001,106.05,30.129729919892096,1,2020
2020-01-01,-6.700000000000001,106.1,31.164406761874258,1,2020
2020-01-01,-6.700000000000001,106.15,32.199083603856415,1,2020
2020-01-01,-6.700000000000001,106.2,33.23376044583858,1,2020
2020-01-01,-6.700000000000001,106.25,34.26843728782073,1,2020
2020-01-01,-6.700000000000001,106.29999999999998,35.3031141298029,1,2020
2020-01-01,-6.700000000000001,106.34999999999998,36.337790971785054,1,2020
2020-01-01,-6.700000000000001,106.39999999999998,37.372467813767216,1,2020
2020-01-01,-6.700000000000001,106.44999999999996,38.40714465574938,1,2020
2020-01-01,-6.700000000000001,106.49999999999996,39.44182149773154,1,2020
2020-01-01,-6.700000000000001,106.54999999999995,40.4764983397137,1,2020
2020-01-01,-6.700000000000001,106.59999999999997,41.51117518169586,1,2020
2020-01-01,-6.700000000000001,106.64999999999996,42.54585202367802,1,2020
2020-01-01,-6.700000000000001,106.69999999999996,43.580528865660185,1,2020
2020-01-01,-6.700000000000001,106.74999999999996,44.61520570764234,1,2020
2020-01-01,-6.700000000000001,106.79999999999995,44.82899286154881,1,2020
2020-01-01,-6.700000000000001,106.84999999999997,45.042780015454575,1,2020
2020-01-01,-6.700000000000001,106.89999999999996,45.256567169360345,1,2020
2020-01-01,-6.700000000000001,106.94999999999996,45.47035432326611,1,2020
2020-01-01,-6.700000000000001,106.99999999999994,45.68414147717188,1,2020
2020-01-01,-6.700000000000001,107.04999999999994,45.89792863107765,1,2020
2020-01-01,-6.700000000000001,107.09999999999994,46.11171578498341,1,2020
2020-01-01,-6.700000000000001,107.14999999999992,46.32550293888918,1,2020
2020-01-01,-6.700000000000001,107.19999999999992,46.53929009279494,1,2020
2020-01-01,-6.700000000000001,107.24999999999991,46.75307724670071,1,2020
2020-01-01,-6.700000000000001,107.29999999999993,46.96686440060648,1,2020
2020-01-01,-6.700000000000001,107.34999999999992,47.18065155451225,1,2020
2020-01-01,-6.700000000000001,107.39999999999992,47.394438708418015,1,2020
2020-01-01,-6.700000000000001,107.44999999999992,47.608225862323785,1,2020
2020-01-01,-6.650000000000001,106.0,29.30114149091167,1,2020
2020-01-01,-6.650000000000001,106.05,30.3029655842242,1,2020
2020-01-01,-6.650000000000001,106.1,31.30478967753672,1,2020
2020-01-01,-6.650000000000001,106.15,32.306613770849246,1,2020
2020-01-01,-6.650000000000001,106.2,33.308437864161775,1,2020
2020-01-01,-6.650000000000001,106.25,34.3102619574743,1,2020
2020-01-01,-6.650000000000001,106.29999999999998,35.31208605078683,1,2020
2020-01-01,-6.650000000000001,106.34999999999998,36.31391014409936,1,2020
2020-01-01,-6.650000000000001,106.39999999999998,37.31573423741188,1,2020
2020-01-01,-6.650000000000001,106.44999999999996,38.31755833072441,1,2020
2020-01-01,-6.650000000000001,106.49999999999996,39.31938242403694,1,2020
2020-01-01,-6.650000000000001,106.54999999999995,40.32120651734946,1,2020
2020-01-01,-6.650000000000001,106.59999999999997,41.323030610662,1,2020
2020-01-01,-6.650000000000001,106.64999999999996,42.32485470397451,1,2020
2020-01-01,-6.650000000000001,106.69999999999996,43.326678797287045,1,2020
2020-01-01,-6.650000000000001,106.74999999999996,44.32850289059957,1,2020
2020-01-01,-6.650000000000001,106.79999999999995,44.51531989542902,1,2020
2020-01-01,-6.650000000000001,106.84999999999997,44.70213690025779,1,2020
2020-01-01,-6.650000000000001,106.89999999999996,44.88895390508655,1,2020
2020-01-01,-6.650000000000001,106.94999999999996,45.07577090991531,1,2020
2020-01-01,-6.650000000000001,106.99999999999994,45.26258791474408,1,2020
2020-01-01,-6.650000000000001,107.04999999999994,45.44940491957284,1,2020
2020-01-01,-6.650000000000001,107.09999999999994,45.6362219244016,1,2020
2020-01-01,-6.650000000000001,107.14999999999992,45.82303892923037,1,2020
2020-01-01,-6.650000000000001,107.19999999999992,46.00985593405913,1,2020
2020-01-01,-6.650000000000001,107.24999999999991,46.19667293888789,1,2020
2020-01-01,-6.650000000000001,107.29999999999993,46.38348994371666,1,2020
2020-01-01,-6.650000000000001,107.34999999999992,46.57030694854542,1,2020
2020-01-01,-6.650000000000001,107.39999999999992,46.75712395337418,1,2020
2020-01-01,-6.650000000000001,107.44999999999992,46.943940958202944,1,2020
2020-01-01,-6.600000000000001,106.0,29.50722990391341,1,2020
2020-01-01,-6.600000000000001,106.05,30.4762012485563,1,2020
2020-01-01,-6.600000000000001,106.1,31.445172593199192,1,2020
2020-01-01,-6.600000000000001,106.15,32.41414393784209,1,2020
2020-01-01,-6.600000000000001,106.2,33.38311528248498,1,2020
2020-01-01,-6.600000000000001,106.25,34.35208662712787,1,2020
2020-01-01,-6.600000000000001,106.29999999999998,35.32105797177077,1,2020
2020-01-01,-6.600000000000001,106.34999999999998,36.29002931641366,1,2020
2020-01-01,-6.600000000000001,106.39999999999998,37.25900066105656,1,2020
2020-01-01,-6.600000000000001,106.44999999999996,38.22797200569945,1,2020
2020-01-01,-6.600000000000001,106.49999999999996,39.19694335034234,1,2020
2020-01-01,-6.600000000000001,106.54999999999995,40.16591469498523,1,2020
2020-01-01,-6.600000000000001,106.59999999999997,41.13488603962813,1,2020
2020-01-01,-6.600000000000001,106.64999999999996,42.103857384271016,1,2020
2020-01-01,-6.600000000000001,106.69999999999996,43.07282872891391,1,2020
2020-01-01,-6.600000000000001,106.74999999999996,44.04180007355681,1,2020
2020-01-01,-6.600000000000001,106.79999999999995,44.201646929309256,1,2020
2020-01-01,-6.600000000000001,106.84999999999997,44.36149378506101,1,2020
2020-01-01,-6.600000000000001,106.89999999999996,44.52134064081277,1,2020
2020-01-01,-6.600000000000001,106.94999999999996,44.681187496564526,1,2020
2020-01-01,-6.600000000000001,106.99999999999994,44.84103435231629,1,2020
2020-01-01,-6.600000000000001,107.04999999999994,45.00088120806805,1,2020
2020-01-01,-6.600000000000001,107.09999999999994,45.1607280638198,1,2020
2020-01-01,-6.600000000000001,107.14999999999992,45.32057491957156,1,2020
2020-01-01,-6.600000000000001,107.19999999999992,45.48042177532332,1,2020
2020-01-01,-6.600000000000001,107.24999999999991,45.64026863107508,1,2020
2020-01-01,-6.600000000000001,107.29999999999993,45.80011548682683,1,2020
2020-01-01,-6.600000000000001,107.34999999999992,45.959962342578585,1,2020
2020-01-01,-6.600000000000001,107.39999999999992,46.11980919833035,1,2020
2020-01-01,-6.600000000000001,107.44999999999992,46.2796560540821,1,2020
2020-01-01,-6.550000000000002,106.0,29.713318316915142,1,2020
2020-01-01,-6.550000000000002,106.05,30.6494369128884,1,2020
2020-01-01,-6.550000000000002,106.1,31.585555508861663,1,2020
2020-01-01,-6.550000000000002,106.15,32.52167410483492,1,2020
2020-01-01,-6.550000000000002,106.2,33.457792700808184,1,2020
2020-01-01,-6.550000000000002,106.25,34.39391129678145,1,2020
2020-01-01,-6.550000000000002,106.29999999999998,35.3300298927547,1,2020
2020-01-01,-6.550000000000002,106.34999999999998,36.26614848872797,1,2020
2020-01-01,-6.550000000000002,106.39999999999998,37.20226708470123,1,2020
2020-01-01,-6.550000000000002,106.44999999999996,38.13838568067449,1,2020
2020-01-01,-6.550000000000002,106.49999999999996,39.074504276647744,1,2020
2020-01-01,-6.550000000000002,106.54999999999995,40.010622872621006,1,2020
2020-01-01,-6.550000000000002,106.59999999999997,40.94674146859426,1,2020
2020-01-01,-6.550000000000002,106.64999999999996,41.88286006456752,1,2020
2020-01-01,-6.550000000000002,106.69999999999996,42.81897866054079,1,2020
2020-01-01,-6.550000000000002,106.74999999999996,43.75509725651405,1,2020
2020-01-01,-6.550000000000002,106.79999999999995,43.88797396318948,1,2020
2020-01-01,-6.550000000000002,106.84999999999997,44.02085066986423,1,2020
2020-01-01,-6.550000000000002,106.89999999999996,44.15372737653898,1,2020
2020-01-01,-6.550000000000002,106.94999999999996,44.28660408321374,1,2020
2020-01-01,-6.550000000000002,106.99999999999994,44.419480789888496,1,2020
2020-01-01,-6.550000000000002,107.04999999999994,44.552357496563246,1,2020
2020-01-01,-6.550000000000002,107.09999999999994,44.685234203238,1,2020
2020-01-01,-6.550000000000002,107.14999999999992,44.81811090991275,1,2020
2020-01-01,-6.550000000000002,107.19999999999992,44.950987616587504,1,2020
2020-01-01,-6.550000000000002,107.24999999999991,45.083864323262254,1,2020
2020-01-01,-6.550000000000002,107.29999999999993,45.21674102993701,1,2020
2020-01-01,-6.550000000000002,107.34999999999992,45.34961773661176,1,2020
2020-01-01,-6.550000000000002,107.39999999999992,45.48249444328651,1,2020
2020-01-01,-6.550000000000002,107.44999999999992,45.61537114996126,1,2020
2020-01-01,-6.500000000000002,106.0,29.91940672991688,1,2020
2020-01-01,-6.500000000000002,106.05,30.82267257722051,1,2020
2020-01-01,-6.500000000000002,106.1,31.72593842452413,1,2020
2020-01-01,-6.500000000000002,106.15,32.62920427182776,1,2020
2020-01-01,-6.500000000000002,106.2,33.53247011913139,1,2020
2020-01-01,-6.500000000000002,106.25,34.43573596643502,1,2020
2020-01-01,-6.500000000000002,106.29999999999998,35.33900181373863,1,2020
2020-01-01,-6.500000000000002,106.34999999999998,36.24226766104226,1,2020
2020-01-01,-6.500000000000002,106.39999999999998,37.14553350834589,1,2020
2020-01-01,-6.500000000000002,106.44999999999996,38.04879935564952,1,2020
2020-01-01,-6.500000000000002,106.49999999999996,38.95206520295314,1,2020
2020-01-01,-6.500000000000002,106.54999999999995,39.85533105025677,1,2020
2020-01-01,-6.500000000000002,106.59999999999997,40.7585968975604,1,2020
2020-01-01,-6.500000000000002,106.64999999999996,41.66186274486402,1,2020
2020-01-01,-6.500000000000002,106.69999999999996,42.56512859216765,1,2020
2020-01-01,-6.500000000000002,106.74999999999996,43.46839443947128,1,2020
2020-01-01,-6.500000000000002,106.79999999999995,43.574300997069706,1,2020
2020-01-01,-6.500000000000002,106.84999999999997,43.680207554667454,1,2020
2020-01-01,-6.500000000000002,106.89999999999996,43.7861141122652,1,2020
2020-01-01,-6.500000000000002,106.94999999999996,43.89202066986295,1,2020
2020-01-01,-6.500000000000002,106.99999999999994,43.9979272274607,1,2020
2020-01-01,-6.500000000000002,107.04999999999994,44.10383378505844,1,2020
2020-01-01,-6.500000000000002,107.09999999999994,44.2097403426562,1,2020
2020-01-01,-6.500000000000002,107.14999999999992,44.315646900253945,1,2020
2020-01-01,-6.500000000000002,107.19999999999992,44.421553457851694,1,2020
2020-01-01,-6.500000000000002,107.24999999999991,44.52746001544944,1,2020
2020-01-01,-6.500000000000002,107.29999999999993,44.63336657304719,1,2020
2020-01-01,-6.500000000000002,107.34999999999992,44.73927313064494,1,2020
2020-01-01,-6.500000000000002,107.39999999999992,44.84517968824268,1,2020
2020-01-01,-6.500000000000002,107.44999999999992,44.95108624584043,1,2020
2020-01-01,-6.450000000000002,106.0,30.125495142918613,1,2020
2020-01-01,-6.450000000000002,106.05,30.995908241552605,1,2020
2020-01-01,-6.450000000000002,106.1,31.8663213401866,1,2020
2020-01-01,-6.450000000000002,106.15,32.73673443882059,1,2020
2020-01-01,-6.450000000000002,106.2,33.60714753745459,1,2020
2020-01-01,-6.450000000000002,106.25,34.47756063608858,1,2020
2020-01-01,-6.450000000000002,106.29999999999998,35.34797373472257,1,2020
2020-01-01,-6.450000000000002,106.34999999999998,36.21838683335657,1,2020
2020-01-01,-6.450000000000002,106.39999999999998,37.08879993199056,1,2020
2020-01-01,-6.450000000000002,106.44999999999996,37.95921303062455,1,2020
2020-01-01,-6.450000000000002,106.49999999999996,38.82962612925854,1,2020
2020-01-01,-6.450000000000002,106.54999999999995,39.70003922789253,1,2020
2020-01-01,-6.450000000000002,106.59999999999997,40.57045232652653,1,2020
2020-01-01,-6.450000000000002,106.64999999999996,41.44086542516052,1,2020
2020-01-01,-6.450000000000002,106.69999999999996,42.31127852379452,1,2020
2020-01-01,-6.450000000000002,106.74999999999996,43.18169162242851,1,2020
2020-01-01,-6.450000000000002,106.79999999999995,43.26062803094993,1,2020
2020-01-01,-6.450000000000002,106.84999999999997,43.33956443947067,1,2020
2020-01-01,-6.450000000000002,106.89999999999996,43.41850084799141,1,2020
2020-01-01,-6.450000000000002,106.94999999999996,43.49743725651216,1,2020
2020-01-01,-6.450000000000002,106.99999999999994,43.5763736650329,1,2020
2020-01-01,-6.450000000000002,107.04999999999994,43.65531007355364,1,2020
2020-01-01,-6.450000000000002,107.09999999999994,43.73424648207439,1,2020
2020-01-01,-6.450000000000002,107.14999999999992,43.81318289059513,1,2020
2020-01-01,-6.450000000000002,107.19999999999992,43.89211929911588,1,2020
2020-01-01,-6.450000000000002,107.24999999999991,43.971055707636616,1,2020
2020-01-01,-6.450000000000002,107.29999999999993,44.04999211615736,1,2020
2020-01-01,-6.450000000000002,107.34999999999992,44.1289285246781,1,2020
2020-01-01,-6.450000000000002,107.39999999999992,44.20786493319885,1,2020
2020-01-01,-6.450000000000002,107.44999999999992,44.28680134171959,1,2020
2020-01-01,-6.400000000000002,106.0,30.33158355592036,1,2020
2020-01-01,-6.400000000000002,106.05,31.169143905884717,1,2020
2020-01-01,-6.400000000000002,106.1,32.00670425584907,1,2020
2020-01-01,-6.400000000000002,106.15,32.84426460581344,1,2020
2020-01-01,-6.400000000000002,106.2,33.68182495577779,1,2020
2020-01-01,-6.400000000000002,106.25,34.519385305742155,1,2020
2020-01-01,-6.400000000000002,106.29999999999998,35.35694565570651,1,2020
2020-01-01,-6.400000000000002,106.34999999999998,36.19450600567087,1,2020
2020-01-01,-6.400000000000002,106.39999999999998,37.03206635563523,1,2020
2020-01-01,-6.400000000000002,106.44999999999996,37.86962670559959,1,2020
2020-01-01,-6.400000000000002,106.49999999999996,38.70718705556395,1,2020
2020-01-01,-6.400000000000002,106.54999999999995,39.54474740552831,1,2020
2020-01-01,-6.400000000000002,106.59999999999997,40.38230775549267,1,2020
2020-01-01,-6.400000000000002,106.64999999999996,41.219868105457024,1,2020
2020-01-01,-6.400000000000002,106.69999999999996,42.05742845542139,1,2020
2020-01-01,-6.400000000000002,106.74999999999996,42.89498880538574,1,2020
2020-01-01,-6.400000000000002,106.79999999999995,42.94695506483015,1,2020
2020-01-01,-6.400000000000002,106.84999999999997,42.99892132427389,1,2020
2020-01-01,-6.400000000000002,106.89999999999996,43.050887583717625,1,2020
2020-01-01,-6.400000000000002,106.94999999999996,43.10285384316137,1,2020
2020-01-01,-6.400000000000002,106.99999999999994,43.15482010260511,1,2020
2020-01-01,-6.400000000000002,107.04999999999994,43.206786362048845,1,2020
2020-01-01,-6.400000000000002,107.09999999999994,43.25875262149258,1,2020
2020-01-01,-6.400000000000002,107.14999999999992,43.31071888093632,1,2020
2020-01-01,-6.400000000000002,107.19999999999992,43.36268514038006,1,2020
2020-01-01,-6.400000000000002,107.24999999999991,43.4146513998238,1,2020
2020-01-01,-6.400000000000002,107.29999999999993,43.466617659267534,1,2020
2020-01-01,-6.400000000000002,107.34999999999992,43.51858391871127,1,2020
2020-01-01,-6.400000000000002,107.39999999999992,43.57055017815501,1,2020
2020-01-01,-6.400000000000002,107.44999999999992,43.62251643759876,1,2020
2020-01-01,-6.350000000000002,106.0,30.53767196892209,1,2020
2020-01-01,-6.350000000000002,106.05,31.342379570216817,1,2020
2020-01-01,-6.350000000000002,106.1,32.147087171511544,1,2020
2020-01-01,-6.350000000000002,106.15,32.95179477280627,1,2020
